pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge	rank
GOBP_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS	0.0506	0.262477708978328	-0.341880021462654	-1.19710545941782	505	251	FOXP1,FOXO1,ERN1,AIF1,TNFAIP3,JUN,PRKN,FYN,FBXW7,DNAJA1,PRR5L,ATP2A2,GCH1,PLEKHA1,P4HB,TNF,SLC25A23,RACK1,ATF4,NET1,PML,ZFP36L1,HIF1A,BCL2,FOS,SESN2,NUDT2,CPEB2,GFER,SLC25A24,SERPINB6,BECN1,RPS3,BAD,PTPRK,MICU1,CAB39,FBLN5,GBA,MEAK7,CAMKK2,HSPA1A,HTRA2,STX2,FOXO3,ANXA1,ATM,PCNA,MAPK7,RCSD1,SIRPA,TSC1,PLEC,ARNT,HMOX1,NFE2L1,CASP1,LRRC8D,ATG7,FBP1,CASP3,REST,CHD6,CHUK,PARP1,TSPO,PXN,AGAP3,ECT2,LRRC8C,PRKCD,ENDOG,LONP1,TBC1D24,STK24,TP53INP1,SLC1A1,SLC2A1,SELENON,GSKIP,RPTOR,STAT6,HSPB1,CLN3,TLR4,EIF2AK3,NLRP3,XRCC5,ZNF580,RIPK3,TMEM161A,PPIA,SIRT2,RELB,MAPK3	2218
HP_HYPERACTIVITY	0.0505949405059494	0.262477708978328	-0.327957631078417	-1.16549951759474	505	377	FOXP1,RPS6KA3,TNRC6B,SPTBN1,CELF2,CASK,CYFIP2,HIRA,TGFBR2,PNP,CSGALNACT1,BMPR1A,EZR,TRAK1,AUTS2,ARID1B,KMT2E,SHOC2,KANSL1,HUWE1,TNIK,TRAPPC9,DOCK3,NECAP1,WBP11,IKBKG,STAG2,ARF1,KCNA2,MBD5,ANK3,HDAC4,FGFR1,GTF2IRD1,WDR62,RERE,NBEA,YY1,YME1L1,PIGP,HIVEP2,USP9X,MICU1,ST3GAL3,RPS20,CLIP1,NAA20,CORO1A,DDX6,GDI1,GNAQ,IFNG,ZDHHC9,ACY1,ASH1L,KAT5,WWOX,TUBG1,TMEM222,FBXW11,PLAG1,MED25,PIGQ,TGIF1,SLC12A2,IQSEC1,DPF2,FLI1,BCL7B,SMARCD1,CIC,TLK2,SH3KBP1,UFD1,NSUN2,CDK19,TSC1,SVBP,CHD2,KDM4B,NEMF,RAB39B,SMC3,UQCC2,SYNGAP1,DHTKD1,SLC1A4,TAF6,DHDDS,SYP,CAMTA1,MAPK8IP3,FTSJ1,MSH6,YWHAG,PPM1D,TET3,NODAL,JRK,OCRL,NUS1,BCORL1,CREBBP,CUX2,PUF60,NIPA2,PTPN23,SETD1A,MSH2,ALG14,KMT2A,CUL3,SMARCA2,TRAPPC4,GNB5,ADNP,UBE4A,PNKP,DYRK1A,SMARCE1,DNAJC30,NFIX,NSD1,SLC2A1,DALRD3,TBL2,PCNT,ZSWIM6,STS,MED12L,MADD,BCR,RIC1,TKT,SETD5,ATP6V1A,HCFC1,PRKAR1A,SEC24C,ZNF41,TCF20,TRIO,NOP56,PIGC,DPYD,CLN5,GNE,ALKBH8,SEMA4A,HTT,BCAP31,KAT8,GAMT,MTOR,BPTF,GLUD1,CACNA1A,ZMYM2,ARHGEF6,USP27X,ACTL6A,PIK3CA	2219
GOBP_POSITIVE_REGULATION_OF_NEURAL_PRECURSOR_CELL_PROLIFERATION	0.0506411649641382	0.262488080115742	-0.554333277797852	-1.44940668158917	465	16	GNAI2,HIF1A,WDR62,GNG5,NAP1L1,NOTCH1,SMARCD3,CX3CR1,LYN	2220
LEIN_OLIGODENDROCYTE_MARKERS	0.106387348531526	0.26259008631086	-0.415681041937161	-1.2729503041565	1035	45	SYT11,NPC1,FABP5,SERINC5,MBP,EEF2,TSPAN2,CNP,ABCA2,TMEM63A	2221
STARK_PREFRONTAL_CORTEX_22Q11_DELETION_DN	0.106289371062894	0.26259008631086	-0.31271200115845	-1.11759324038879	1062	464	ARHGAP15,RPL26,TPD52,TMSB10,TIMM23,LEPROTL1,ELMO1,PPP1CA,S100A6,SLC27A4,HIRA,NDUFS7,ATP5PD,FAM102A,DDRGK1,MICOS10,ABT1,RPL18,RPL4,PDCD5,NMT2,TCP1,SLIRP,ARHGAP35,EIF1,NSD2,PHC2,GUK1,SEC61B,SIK3,PRELID1,NDUFA12,RPL5,SMIM29,ALDOA,CEP19,UGP2,PFDN6,ATP5F1E,PSMC4,EIF3K,EIF4G2,RPL34,RPL8,TOMM20,COX14,ANK3,EIF3F,TLN1,RPL36A,UFC1,SMIM7,TMEM147,BCKDHB,MLLT11,RAB4B,ATP5MG,PPP2R5C,ATP5IF1,TUBG1,GTF3A,CDK5,EIF3L,ACAT2,CNDP2,NACA,BRWD1,NAXE,CHMP4B,PSMB3,PRXL2B,TXNRD2,DENR,HIBCH,CLNS1A,DGCR2,SDHAF3,UFD1,NDUFV2,VPS4A,USP1,MVD,RHEB,IDH1,PFDN5,IDH3G,STIP1,UQCC2,DPM2,GLG1,TSPAN31,UQCRC2,RIT1,RABL6,TRMT112,GOLGA2,USP34,RNF165,COA3,SNRPD2,PSMB6,MPI,KRTCAP2,NENF,OCIAD2,VDAC2,SLC25A39,B4GALT3,TRIR,CACYBP,MRPL11,TBC1D9B,DEK,NR1H2,MRPL51,RPS17,RMND5B,MCTS1,ABHD11,PLEKHO1,DYNLL1,UBL4A,DNAJC15,NAGK,ACTR10,ELP5,TLE4,ACOT13,CUEDC2,SPSB3,PSMC3,PRAF2,NDUFS8,CYC1,CORO7,SERF2,NFIX,SEC62,SLC25A46,GPI,COQ4,TMA7,CREB3,GSKIP,NDUFB10,SEC22B,SLC25A5,LAMTOR1,POP7	2222
GOBP_B_CELL_APOPTOTIC_PROCESS	0.0507990263519949	0.262696816829529	-0.508721319183556	-1.42347308352981	479	23	FOXP1,BAK1,BCL2,MIF,SLC39A10,FNIP1,BCL6,BAX,LYN	2223
HP_AORTIC_VALVE_STENOSIS	0.0507388653508319	0.262696816829529	-0.463274586653644	-1.38784118316122	490	36	ARHGAP31,LMNA,IDUA,TAB2,ADAMTS10,ACTB,FGFR1,ZMPSTE24,GBA,NOTCH1,FLI1,GNPTG,CREBBP,WASHC5,NOTCH2,DYRK1A,SMAD4,SNIP1,NPHP3,EP300,BCOR,NEK8	2224
HP_ABNORMALITY_OF_THE_MUSCULATURE_OF_THE_UPPER_LIMBS	0.0507609130957149	0.262696816829529	-0.364455364382817	-1.24650607274377	506	152	SYNE2,RPL26,LMNA,RPS10,RPS19,RPL27,HINT1,GMPPA,CSGALNACT1,RPS28,RPL18,KANSL1,RPL31,SPG11,RPL5,DPAGT1,RPS26,BICD2,MAP3K20,RPS7,PLOD3,RPS20,TPM3,SMCHD1,FLNB,RPS15A,FBXW11,DNM2,STIM1,POMT1,TWNK,SEPTIN9,SVBP,PLEC,TK2,FLNA,ADA2,BIN1,RPL35,OPA1,NDRG1,RPS17,SYNE1,POLG,AAAS,ALG14,SLC39A13,RPS24,DCTN1,CHRNB1	2225
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION	0.0508422975441445	0.262717870578918	-0.418382193717894	-1.33665769739826	500	62	FOXP1,TMSB4X,AKT3,PRKCA,ETS1,TGFB1,HDAC7,CD40,HIF1A,P2RX4,FGFR1,RRAS,PDGFB,LGMN,ANXA1,HMOX1,GATA3,ROCK2,SCARB1,HMGB1,NUS1,PRKD2,PLK2,STAT5A,GPI,RAC1,CALR,GRN,HSPB1,MAPK14,ZNF580	2226
KORKOLA_YOLK_SAC_TUMOR	0.106628242074928	0.262901676427752	0.37128337672062	1.38958239354398	73	19	CEBPD,COCH,TTN,B4GALT4,CEP70,LRRN1,MOK,NRG1	2227
DAWSON_METHYLATED_IN_LYMPHOMA_TCL1	0.106796116504854	0.263032755258465	0.391765687931903	1.42294971258112	87	16	CCSER1,ISM1,KLHL29,ESR1	2228
AKL_HTLV1_INFECTION_DN	0.107459944892336	0.264100379033362	-0.402948681440851	-1.25927399080707	1052	53	GZMA,HOPX,JUN,FYN,ENPP2,YPEL5,SDF4,FRY,PTPN2,FAM3C,CPVL,ATP5MG,ANXA1,CDK19,RPIA,CD3G,CTSA,MDFIC,DNAJC15	2229
QI_HYPOXIA	0.107354864674515	0.264100379033362	-0.372223487312231	-1.22674951176716	1066	91	RORA,PFKP,DUSP1,ELMO1,PLEKHA2,GCH1,EGLN3,MAP3K1,JMJD6,ALDOA,AMPD3,CCNG2,SIAH2,MT2A,ACAT2,ACSS2,HDAC5,FOXO3,DDIT4,MVD,KDM4B,HMOX1,CDKN1A,NDRG2,ARRDC3,NDRG1,GPR146,TRIOBP,VHL,INSIG1,CYP51A1,GPR35,GPI,SPG21,SLC2A1,HIGD1A,OSTF1,TRERF1,LPIN1,ITPK1,HK2,PPP1R3B,GRHPR,SQLE,RNF126	2230
LEE_CALORIE_RESTRICTION_MUSCLE_UP	0.107656514382403	0.264300200726819	-0.471288099839583	-1.32111622797097	1017	24	CTNNA1,PNP,FABP5,PSME1,ACTB,CMPK2,PPARD,PPP1R2	2231
CONRAD_STEM_CELL	0.10786663761168	0.264399727248849	-0.513496457283951	-1.33669841324785	989	16	AKT3,TEP1,PHTF2,MYC,TINF2	2232
DOANE_BREAST_CANCER_CLASSES_UP	0.107927909157204	0.264399727248849	-0.445515275163021	-1.30330006430037	1035	32	GPD1L,PDCD4,LASP1,TNIK,SERHL2,GALNT7,GALNT6,CIRBP,TRIM3,CRAT,CYB5A	2233
GROSS_HYPOXIA_VIA_ELK3_DN	0.10804297620243	0.264399727248849	-0.366363719099069	-1.21704325941676	1075	101	CD44,ITGA6,ETS1,ZBTB20,ENO1,ATF4,SAT1,PPP1R15A,SAMSN1,RAD54B,MYH9,FOS,MAP3K1,NFKBIA,RPS6KA5,CDC42EP3,MYC,S100A8,SIAH2,IFI16,AFF1,SRGN,TGIF1,NEDD9,GADD45A,USP47,EGR1,IFRD1,TIAM2,PTBP3,NDRG1,CXCL10,ATF1,PLK2,ZFP36,RCAN1,SLC2A1,HIGD1A,RIOK1,MTHFD2,XBP1,BCL10,RBPJ	2234
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS	0.0512975256487628	0.26470129691953	-0.391578529573495	-1.29453676742474	509	90	HLA-B,TNFAIP3,HLA-A,RPS19,IL4I1,FAM3A,NLRC5,CR1,MUL1,GFER,HLA-E,PTPN2,PARP14,BANF1,IFI16,CACTIN,YTHDF2,TTLL12,HLA-G,UFD1,SEC14L1,FGL2,PCBP2,ISG15,NR1H3,PARP1,NR1H2,MICA,MAPKBP1,DHX58,SERPINB9,DUSP10,ADAR,HLA-F,ILRUN,SERPING1,GRN,MICB,SIRT2,ITCH,IRAK3,TRIM38,OAS1,USP15,SAMHD1,ATG5,NFKBIL1	2235
GOMF_CALCIUM_ION_BINDING	0.0513051305130513	0.26470129691953	-0.338607181044907	-1.19067650262171	512	278	S100A4,SPTAN1,AIF1,TPD52,ACTN1,SYT11,IQGAP1,LCP1,PAM,S100A6,MACF1,TPT1,ANXA6,LDLR,ATP2A2,SUSD1,GCH1,SELL,CAPN2,SLC25A23,ENPP2,S100A9,TPM4,ACTN4,SLC25A25,ITPR3,CALM1,ADAM8,SDF4,SLC25A24,SPOCK2,PCDH12,CPNE1,SWAP70,S100A8,EHD4,MICU1,S100A10,MYL12A,PGS1,CLSTN1,GAS6,PEF1,FBLN5,MYL6,HPCAL1,EHD1,MAN1C1,NOTCH1,CAMKK2,NUCB1,CDH23,DUOX1,MATN2,STIM1,ANXA1,LPCAT1,ARSA,CEMIP2,NELL2,PLCB2,EFCAB2,CRACR2A,P4HTM,EFCAB5,EFCAB14,CALML4,DNAH7,NKD1,STIM2,TBC1D9B,PLA2G12A,DGKG,NOTCH2,CBLB,RASGRP2,NIN,ESYT2,CUBN,SULF2,EFHC1,TESC,ADGRE5,CLSTN3,S100A12,SELENON,THBS3,CALR,TKT,BGLAP,PLCB3,CAPN1,GPD2,CLEC4E,PITPNM2,ITSN1,PRRG2,ADGRE1,IDS,RAB11FIP4,VCAN,PPP3CB,BRAF,CDH26,ITSN2,TTYH1,DAG1,NUCB2,THBS4,CDH13,ANXA4,CDHR2,PLSCR1,REPS1,MCFD2,CABP4,CDHR3,MYL12B,NAALADL1,DCHS1,MEGF6,RAB11FIP3,ATP2A1,RYR1,PLCH2	2236
GOBP_SKIN_DEVELOPMENT	0.0513540621865597	0.264749942134095	-0.37655359323829	-1.26863611498951	511	118	FOSL2,PRKCH,ITGA6,LSR,CSTA,SLC27A4,NCOA3,LTB,TNF,ZFP36L1,AQP3,BCL2,MYSM1,PUM2,TXNIP,ELOVL1,PLAAT4,ZMPSTE24,AP3B1,FLNB,GBA,NOTCH1,MAFB,ASH1L,TRPC4AP,NOM1,ANXA1,NSUN2,SRF,PSEN1,PLEC,STK4,BCL11B,ITGA3,WDR48,CASP3,KAZN,ROCK2,CLIC4,ARRDC3	2237
CHEOK_RESPONSE_TO_MERCAPTOPURINE_DN	0.108803807051698	0.265129787002703	-0.506662705437844	-1.33668650256189	1005	17	SH3BP5,SPOCK2,LAPTM4B,RBBP8,TRAC,MICA,SERPING1,PMVK,RNASE6	2238
IKEDA_MIR133_TARGETS_UP	0.108693410333093	0.265129787002703	-0.424793151655575	-1.28140896719964	1053	40	RBMX,ACTR3,PPP2CA,HIF1A,GNAI3,SEC61B,MYH9,CDC42,SLC6A6,ANKRD12,PTPRO,SLC23A2	2239
HELLER_SILENCED_BY_METHYLATION_DN	0.108475263584753	0.265129787002703	-0.387150601360284	-1.24395149164303	1069	68	PTPRC,AAK1,NEAT1,SYT11,RPS19,ENPP2,ATF4,PPP1R15A,LAPTM5,MYC,ATF3,SLC5A3,HSPA1A,RPS6KA2,NIBAN1,DDIT4,TRIB3,IDH1,IFRD1,CCPG1,HMOX1,SLC1A4	2240
CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_4	0.1087	0.265129787002703	-0.336444791082044	-1.1658782448987	1086	200	ELOVL5,RPS6KA3,EMP3,TIPARP,SH3BP5,RPL28,FCMR,GLS,ADD3,RBMX,PDCD4,PRRT2,TMPRSS3,XYLT1,CHN1,CDV3,BCL2,ADCY9,FGD3,SIK3,RPRD1A,FKBP5,SLC25A24,SLC27A3,MYC,TNIP1,PIK3R1,SIAH2,RHOBTB3,RHBDF2,HPCAL1,FLNB,IGF1R,SERTAD2,TARS2,SLC37A4,AFF1,NLN,MT2A,RBM33,FOXO3,FAM227B,RASA4,HAUS6,GTPBP8,PNMA1,IRS1,HSPA4,PUS1,DHTKD1,BBIP1,SLC1A4,RUVBL2,EHMT2,RBBP8,RPP25L,SIAH2-AS1,GSTO1	2241
GOCC_NEUROMUSCULAR_JUNCTION	0.0514888337468983	0.265240710047434	-0.461058373220744	-1.38566019832396	497	37	UTRN,DLGAP4,MYH9,TRIP4,DLG4,ANK3,P2RX7,CDK5,FCHSD2,PSEN1,SYP,SYNGR2,PRKACA,ASCC1,DLG1,CHRNB1,TBC1D24	2242
HP_HEPATOMEGALY	0.0515948405159484	0.265582658324029	-0.322943177176509	-1.15357147260983	515	447	ITK,IL2RB,PTPRC,IL2RA,LMNA,JAK1,RASA2,IL7R,PSMB9,NPC1,RAC2,SP110,LYZ,SF3B1,PIEZO1,GLIS3,NDUFS7,PSMB8,TGFB1,DDRGK1,UQCRB,F5,SEMA4D,AGPAT2,RUNX1,XYLT1,TNFRSF1B,CTLA4,NCF4,VPS33A,HEXB,IDUA,SRSF2,MIF,SPTB,FOS,B4GALT1,DPAGT1,RNASEH2C,NDUFA1,HYOU1,PSMB10,ATAD3A,STAT4,HFE,CD70,COX14,PTPN2,TINF2,CD27,DAXX,RRAS,DCLRE1C,PDGFB,KIF3B,DGUOK,MICU1,KCNQ1,AP3B1,RHBDF2,NPM1,GBA,GIMAP5,IFNG,PSTPIP1,SLC37A4,REL,ARSB,NHP2,RAB27A,B2M,GALM,UNC13D,SCYL1,SLC11A1,STXBP2,LYST,SNX10,PEX11B,FCGR2A,RFT1,XPR1,ETFB,TUFM,SPRED2,NDUFV2,CYBB,VPS4A,PIGM,STAT1,KPTN,GNB2,ICOS,HMOX1,SLC25A19,ANKRD55,DPM2,RTEL1,RIT1,JAK3,NAGA,ZNF699,GALK1,DHDDS,ADA2,FBP1,MPI,LPIN2,ATP6V1B2,CLCN7,UCP2,COX5A,SH2D1A,GSTM3,CTSA,IFT140,PEX1,LZTR1,ABCA1,CYBC1,POLG,PC,NOTCH2,FUCA1,PRKCD,TNFRSF1A,VPS45,PEPD,TRIM37,CD28,NDUFS8,PEX19,PLEKHM1,PCCA,GPR35,SLC2A1,OTUD5,STAT3,G6PC3,ATP6AP2,NDUFB10,MADD,ADAR,CALR,ACADVL,TKT,FERMT3,DCTN4,SMAD4,BOLA3,AGL,AGA,NDUFB9,MRPS7	2243
IIZUKA_LIVER_CANCER_PROGRESSION_G2_G3_UP	0.109283068206581	0.265732847717593	-0.51275266787846	-1.33476223218173	1002	16	FOXN3,KDELR2,TMED2,FBXW11	2244
WARTERS_IR_RESPONSE_5GY	0.109194805194805	0.265732847717593	-0.439402038215496	-1.29589553681636	1050	34	FBXW7,SH2D2A,ATF3,NOTCH1,B2M,BTG2,GADD45A,PCNA,AEN,FDXR,BLOC1S2,CDKN1A,PPM1D,BEX3,DNAI2,TP53INP1,PLCL2,COQ9,PLK3,SNX20,BBC3	2245
GOBP_CELLULAR_EXTRAVASATION	0.051884383617608	0.266663450157369	-0.434939285107293	-1.35623054316001	507	50	RIPOR2,CD99,SPN,FUT7,ITGAL,TNF,SELL,ADAM8,CCL28,BST1,ST3GAL4,SIRPA,PODXL2,IL1R1,CX3CR1,SELPLG,F11R	2246
GOBP_REGULATION_OF_OSSIFICATION	0.0518541157294214	0.266663450157369	-0.425795158653373	-1.34492296506582	508	56	ZBTB16,RUNX2,SMAD3,ATP2B1,TGFB1,BMPR1A,SMAD7,CHSY1,RXRA,HIF1A,BCL2,RFLNA,P2RX7,ZMPSTE24,NOTCH1,SRGN	2247
GOBP_FIBROBLAST_MIGRATION	0.0520284917931248	0.267199196932967	-0.45640784451437	-1.38025585614112	503	39	PTK2,IQGAP1,DMTN,PRR5L,TGFB1,PML,PRKCE,ARHGEF7,PLEC,WDPCP,SLC9A3R1,APPL2,RAC1,ARID5B,CLN3,RCC2,BRAF,HYAL2,RFFL,MTA2,LAMTOR2	2248
SU_PANCREAS	0.110189321420974	0.2674434230638	-0.478680681081197	-1.32085612266666	1035	22	RUNX2,PRDM1,EPB41,PML,B3GNTL1,CEP152,TRAC,XPA,SEL1L,ZBTB25,RANBP6	2249
LEE_LIVER_CANCER_MYC_E2F1_UP	0.110219814564017	0.2674434230638	-0.44436411316382	-1.29993248165793	1057	32	SPTAN1,RAD51B,ACTG1,CSTB,CTSS,TAGLN2	2250
BOGNI_TREATMENT_RELATED_MYELOID_LEUKEMIA_UP	0.110550064460679	0.267678244781771	-0.493146862516562	-1.32748552760266	1028	19	EPB41,RPS27A,PGK1,FLNA,RPL17,MPST,DNAJA2,CLPP,SLC25A6	2251
FAELT_B_CLL_WITH_VH3_21_UP	0.110502943302695	0.267678244781771	-0.426217116156976	-1.28064366643345	1069	39	YKT6,ACTN4,VDAC1,MYO9B,SAFB,SASH3,STXBP2,SMARCD1,PPP5C,ARHGEF1,FAM214B,CDK16,PRRC2A,SLC25A42,PTPN1,POR,BCR,CALR,PTPN7	2252
HP_MANIA	0.0522765598650927	0.26804651020494	-0.498329086708549	-1.41417445727516	495	25	RPS6KA3,CEP85L,HIRA,ATP2A2,DNMT3A,FLI1,TWNK,UFD1,POLG,PRKACA,VPS16,GNAS,ARMC5,PRKAR1A,SEC24C	2253
HP_B_LYMPHOCYTOPENIA	0.0523134639433097	0.26804651020494	-0.476710365714081	-1.39752617168508	501	31	IKZF1,IL2RA,RAC2,MYSM1,IKZF3,DCLRE1C,REL,ALG12,STAT1,ICOS,JAK3,NFKB2,IVNS1ABP,NHEJ1,KNSTRN,TCF3,FCHO1,ADA,LRBA,PIK3CD,SYK,GFI1	2254
GOBP_MAINTENANCE_OF_PROTEIN_LOCATION_IN_CELL	0.0522448979591837	0.26804651020494	-0.429882085862926	-1.34841282683408	511	53	TMSB4X,SP100,TMSB10,TAF3,TWF1,KDELR2,PML,ARL2BP,ANK3,SKP1,TWF2,SRGN,CDK5,CIZ1,INSIG2,TSPO,GPAA1,SYNE1,TOPORS,INSIG1	2255
HP_IMPAIRED_GLUCOSE_TOLERANCE	0.0524012690077672	0.268291294797598	-0.56009078939833	-1.44437047951936	478	15	LRP6,LMNA,PSMB8,CDH23,AIP	2256
GOBP_AMINOGLYCAN_CATABOLIC_PROCESS	0.0524734413563687	0.268359891699617	-0.531006318941971	-1.4347383767263	488	19	CD44,CHI3L2,TGFB1,HEXB,IDUA	2257
GOBP_CELLULAR_HOMEOSTASIS	0.0524947505249475	0.268359891699617	-0.322709873914024	-1.1526773324566	524	446	FOXO1,ERN1,NDFIP1,PTPRC,BAK1,SLC9A9,PRKN,FBXW7,WNK1,ATP1B3,ZBTB20,RTN4,FTH1,RNASEK,TPT1,ATP2B1,TMEM106B,ANXA6,ATP2A2,TMPRSS3,SLC25A23,RACK1,ATF4,CCR7,S100A9,PML,CD40,DMPK,HIF1A,VPS33A,SLC9A6,HEXB,BCL2,SLC4A5,ATP6V1G1,SERPINF1,TMEM175,ITPR3,CALM1,SCO2,PRKCB,SLC39A8,TBXAS1,ALDOA,MCOLN1,ARF1,AMBRA1,ABCA2,HFE,LIME1,OSBP,PRKCE,MYC,ATP13A3,S100A8,BAD,P2RX7,PIK3R1,MICU1,KCNQ1,GAS6,AP3B1,NPM1,PLCG2,SLC39A10,IGF1R,CORO1A,KLF7,IFNG,ATP6V0D1,NUCKS1,CAMK2D,KAT5,MT2A,BOLA1,FTL,MCUB,C2CD2L,SNAPIN,CDH23,STIM1,PPARD,ORMDL2,CLCN6,TTC7A,SLC12A2,FOXO3,UBASH3B,TXNRD2,SLC11A1,SNX10,XPR1,TWNK,CLNS1A,CHMP2B,NELL2,MAFG,SRF,GLRX3,PSEN1,HMOX1,LRRC8D,SLC31A1,SLC4A8,FLNA,SLC11A2,THADA,FKBP1A,AKAP6,ATP6V1B2,CHD6,UCP2,BAX,LYN,UBE2K,CLIC4,STIM2,ATP6V0E2,GSTO1,CXCL10,HK3,CCR1,PRKACA,ATP6V1F,TXNRD1,RMDN3,MT1X,CDK16,ERP44,SLC39A13,ENDOG,SLC26A6,DCTN1,SLC9A3R1,FIS1,TMEM203,NTSR1,MCOLN2,RAB7A,NCOA4,MT1E,TFR2,PCK2,SLC39A7,SLC1A1,SELENON,ATP1B1,ATP6AP2,SLC9A5,CALR,HVCN1,SMAD4,KCTD7,GRN,BOLA3,XBP1,GP1BA,ATP6V1A,HTR2B,CLN3	2258
KINSEY_TARGETS_OF_EWSR1_FLII_FUSION_DN	0.110988901109889	0.268457331482042	-0.33493565461917	-1.16164851544777	1109	204	FOXO1,LRRFIP1,SPTAN1,TMSB4X,FOXN3,VIM,LMNA,TNRC6B,LINC00963,SEPTIN6,TGFBR3,ATG2A,MEF2D,MALAT1,TGFBR2,ATP2B1,PDCD4,GMPPA,MLLT3,TRAK1,ENPP2,SAT1,LRP10,SLFN5,MXD4,VCL,MSH3,HLA-E,PDP1,S100A10,FBXL20,CLEC2B,CHPF,FLNB,KLF7,NAP1L1,CAMK2D,MYOM1,AFF1,ORAI3,HDAC5,MTURN,BTG1,BOD1L1,CD59,METRNL,FRMD4A,GOLGA2,MVP,FAM214B,ISG15,ECE1,YPEL2,RGS3,PLEKHJ1,ORAI2,SULF2,SRRM2,AMIGO2,SPSB3,LPAR6,TP53INP1,MAP1LC3B,GNAS,G6PC3,THBS3,YPEL3,PBXIP1,ARID5B,CLIP3,TBC1D22A,SLC38A7,GRN,MEF2C,ANKRD6,UBE2H,RETREG2,LIMA1,COL5A2,RBMS3,CRYBG3,ITM2C,ZYX,RILPL2,NFKBIZ,TRIM38,SELENOP,SLC35D2,FMNL2,SNAPC4,ING4,INAFM2,BCL9L,BAIAP2,DPP7,ABAT,NPC2,VGLL4,PIK3R2,RHOB,IL11RA,TIMP2,LTBP3,NLRP1,NCOR2	2259
HP_OLIGODONTIA	0.0526261373035567	0.26882650320765	-0.459848671328319	-1.38202457242162	508	37	LRP6,EDARADD,RPS6KA3,CHSY1,HUWE1,SLC25A24,FGFR1,POLR3GL,ANKRD11,RHOA,TGFA,BCL11B,FLNA,ATP6V1B2,CEP152,DVL3,SH3BP2,HNRNPK,NEPRO	2260
BENPORATH_NOS_TARGETS	0.111300511380728	0.268927368383571	-0.356852453480747	-1.19991318185436	1109	119	FOXO1,ADD3,ARID1B,ENPP2,ZFP36L1,RIC8B,JPT1,ATP6V1G1,RAD54B,CDK17,YJU2,NFE2L3,PTPN2,MLLT10,FGFR1,LRFN3,RPS18,IFI16,PDCL,RASGRF2,NUCKS1,FBXW11,FUS,SPAG9,EPHA1,VPS52,COMMD7,TSC22D1,KLHL5,CSRNP2,RESF1,SGMS1,DHDDS,TMEM170A,REST	2261
ABBUD_LIF_SIGNALING_1_DN	0.111789060797559	0.269823490956635	-0.511329639124352	-1.33105790228687	1025	16	AHNAK,ITGA6,KLRB1,ENPP2	2262
GOBP_STRIATED_MUSCLE_ADAPTATION	0.0529736756581085	0.270277107174871	-0.541638323113976	-1.43015959827125	488	17	FOXO1,LMNA,SMAD3,ATP2A2,HDAC4,GTF2IRD1,INPP5F	2263
GOBP_HEART_MORPHOGENESIS	0.0529907667603372	0.270277107174871	-0.37816492527641	-1.26985140787086	527	111	PTK2,MICAL2,JUN,TGFBR3,ADAM15,RTN4,SMAD3,TGFBR2,TGFB1,PDCD4,BMPR1A,SMAD7,MDM4,HIF1A,NSD2,TGFBR1,CDC42,TMED2,ZMPSTE24,GNG5,PIM1,CITED2,NOTCH1,ENG,FGFRL1,SMARCD3,SRF,PSEN1,GATA3,CERT1,ZFPM1,FLNA,DNAH11,FKBP1A,NODAL,ASB2,TBX19	2264
ZHAN_MULTIPLE_MYELOMA_CD1_VS_CD2_DN	0.112623376623377	0.27137946196923	-0.438010565556845	-1.29179177067256	1083	34	PRKCA,SLFN11,ST6GAL1,PRKCB,TBC1D1,NEK6,UBE2D2,NME4,CD27,CXCR4,DUS2,RGCC,CSNK1G3,LAPTM4B,GM2A,ENO2	2265
FLORIO_NEOCORTEX_BASAL_RADIAL_GLIA_UP	0.112670408981556	0.27137946196923	-0.355220651753313	-1.19701200723039	1123	122	TPRG1,SPN,GAB3,ACSL6,ISG20,PTPRJ,ETS1,SLFN12L,LYZ,SMAD3,EML6,MBNL1,SELL,APOLD1,ADTRP,PLXDC1,TESPA1,STAT4,HFE,PARP14,RHOH,REL,TEX14,CNBD2,NFATC2,SLC14A1,ANKRD55,ICAM2,TMEM154,NEK7,LAX1,ECT2,CUX2,FLT1,TOGARAM2,SP140L,SFMBT2,NUAK2,EBPL,PLB1,CYSLTR2,CCNF	2266
BONCI_TARGETS_OF_MIR15A_AND_MIR16_1	0.112840862840863	0.27150482528237	-0.396626187582729	-1.24914959515941	1108	56	AKT3,MACF1,PRDM4,PDCD4,BMPR1A,SMAD7,BCL2,WBP11,CPEB2,CDC42,FOSL1,UBE2V1,PIM1,PLAG1,BTG2,BTRC,KCNQ5,CCND2	2267
